Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
11844	-420.3012	-431.217	10.91579	0.228728	0.134594	0.0739724	0.0868084	0.0498112	0.00711695	0.019639	0.10839	0.113728	0.0410887	0.0990994	0.00974019	0.382391	0.345904	0.0945796	0.35585	1.61731	0.512406	0.721736	0.903268	1.10709	1.38555	1.95158	0.4834711	0.2108582	0.127383	0.074958	0.0411967	0.0483453	0.0277409	0.00396357	0.0109373	0.0603646	0.0633376	0.0228831	0.0551904	0.0054245	0.212961	0.192641	0.0526732	0.442534	0.557466	0.4425339	1.795591
11880	-424.0133	-435.2763	11.263	0.165588	0.0468591	0.0803849	0.0426451	0.0210929	0.00868244	0.0132222	0.159645	0.277596	0.0435008	0.0418182	0.000809017	0.2465	0.229659	0.159602	0.254369	1.71456	0.370234	0.615949	0.85969	1.16321	1.62351	2.701	0.7184566	0.1421763	0.107692	0.0304754	0.0522793	0.0277348	0.013718	0.00564673	0.00859921	0.103827	0.180538	0.0282913	0.027197	0.000526154	0.160314	0.149362	0.103799	0.443584	0.556416	0.4435841	1.537604
11916	-420.0747	-431.3406	11.2659	0.0689557	0.0865412	0.0955155	0.00538815	0.0125567	0.0443336	0.000252732	0.0630612	0.0637571	0.0385941	0.0124784	0.000230252	0.167514	0.161343	0.101603	0.603611	1.37987	0.361819	0.609081	0.856688	1.16729	1.64182	2.76381	0.7350799	0.4192125	0.0747792	0.0938499	0.103582	0.0058432	0.0136171	0.0480777	0.000274076	0.0683869	0.0691416	0.0418534	0.0135322	0.000249698	0.181661	0.174969	0.110183	0.381881	0.618119	0.3818814	0.9221239
11952	-425.1701	-435.9218	10.75176	0.0569415	0.0123301	0.0377391	0.0116931	0.00221781	0.0210117	0.00213014	0.0903971	0.0562076	0.109958	0.0218795	0.0442134	0.219268	0.221286	0.0621872	0.39267	1.58203	0.108194	0.338048	0.712935	1.40265	2.95816	9.24265	1.607981	0.237865	0.0587353	0.0127185	0.038928	0.0120615	0.00228768	0.0216736	0.00219724	0.0932449	0.0579784	0.113422	0.0225688	0.0456062	0.226175	0.228257	0.0641463	0.182247	0.817753	0.1822469	0.969459
11988	-415.4466	-426.7712	11.32459	0.143155	0.0602191	0.210299	0.00158939	0.0176891	0.0188791	0.0426664	0.0769075	0.0419861	0.0312401	0.297157	0.0649611	0.0413275	0.262374	0.132183	0.263467	1.70584	0.348484	0.598028	0.851807	1.17397	1.67216	2.86957	0.7622319	0.1480142	0.0992318	0.0417424	0.145775	0.00110173	0.0122617	0.0130866	0.0295753	0.0533104	0.0291038	0.0216549	0.205982	0.0450295	0.0286472	0.181871	0.0916264	0.336234	0.663766	0.336234	1.442634
12024	-419.2108	-430.7564	11.54565	0.181702	0.0271712	0.0321393	0.00210169	0.00129849	0.0419697	0.0861265	0.134734	0.147178	0.0299189	0.175855	0.0487516	0.0543338	0.364557	0.156761	0.438657	1.53795	0.848896	0.923213	0.975382	1.02524	1.08317	1.178	0.1184523	0.2733368	0.122391	0.018302	0.0216485	0.00141566	0.000874644	0.0282701	0.0580133	0.0907547	0.0991368	0.0201529	0.118453	0.0328383	0.0365983	0.245559	0.105591	0.340089	0.659911	0.3400892	1.484599
12060	-423.3999	-434.1637	10.7638	0.202044	0.0625227	0.0633373	0.0196423	0.0640531	0.0217372	0.0407956	0.075974	0.0829028	0.0462177	0.0734308	0.0569286	0.48065	0.348654	0.152748	0.360894	1.61248	0.418009	0.653508	0.875713	1.14193	1.5302	2.3923	0.6306991	0.2144881	0.112771	0.034897	0.0353516	0.0109633	0.0357511	0.0121326	0.02277	0.0424048	0.0462721	0.0257963	0.0409853	0.0317746	0.268274	0.194601	0.0852558	0.275776	0.724224	0.2757758	1.791638
12096	-419.8048	-430.6825	10.87765	0.237478	0.112181	0.129041	0.0522223	0.00637885	0.0298688	0.00127164	0.109848	0.119555	0.0371489	0.436027	0.00584978	0.0611099	0.362035	0.106857	0.313309	1.65808	0.438923	0.669256	0.882242	1.13348	1.4942	2.2783	0.5953971	0.1810858	0.13143	0.0620858	0.0714169	0.028902	0.00353032	0.0165307	0.000703779	0.0607945	0.066167	0.0205598	0.241316	0.00323751	0.0338208	0.200365	0.0591394	0.447882	0.552118	0.4478818	1.806873
12132	-419.3962	-430.9371	11.54085	0.123048	0.00785482	0.113367	0.0377741	0.00112697	0.0140148	0.0280616	0.148046	0.126713	0.0637925	0.328359	0.141846	0.0371628	0.241446	0.156195	0.34513	1.62758	0.759052	0.874195	0.958921	1.04284	1.14391	1.31743	0.1993391	0.2032152	0.0784344	0.00500687	0.0722629	0.0240782	0.000718361	0.0089334	0.0178872	0.0943683	0.0807706	0.040663	0.209305	0.0904162	0.0236886	0.153904	0.0995628	0.226017	0.773983	0.2260168	1.568807
12168	-424.3359	-435.2356	10.89971	0.110441	0.00120929	0.039387	0.0656689	0.00293012	0.0397274	0.00346165	0.162187	0.0340208	0.0108234	0.352015	0.0232593	0.11284	0.261894	0.0320468	0.408767	1.5666	0.212923	0.470297	0.79029	1.26536	2.12631	4.69653	1.118461	0.2500548	0.0882176	0.000965957	0.0314615	0.0524549	0.00234052	0.0317334	0.00276509	0.129552	0.0271751	0.00864552	0.281182	0.018579	0.0901344	0.209195	0.0255983	0.426633	0.573367	0.4266331	1.251911
12204	-420.6649	-431.5316	10.86666	0.105984	0.137535	0.161611	0.168442	0.00334128	0.0473002	0.0334088	0.188656	0.0408124	0.0601411	0.0929692	0.398097	0.0839689	0.0208665	0.330275	0.328201	1.64381	0.516622	0.724625	0.904395	1.10571	1.38002	1.93565	0.4775469	0.1913402	0.0565728	0.0734141	0.0862656	0.0899123	0.00178353	0.0252482	0.0178332	0.100702	0.0217851	0.0321025	0.0496257	0.212499	0.0448215	0.0111382	0.176296	0.421264	0.578736	0.4212639	1.873408
12240	-417.6855	-429.1798	11.49434	0.176876	0.0557261	0.128401	0.0405935	0.00669515	0.0755441	0.0318833	0.12082	0.0372462	0.0260063	0.0312963	0.223971	0.146442	0.0630541	0.332854	0.49253	1.48633	0.935033	0.96777	0.989831	1.01027	1.0333	1.06948	0.0485714	0.3175668	0.118121	0.037215	0.085749	0.0271091	0.00447115	0.0504499	0.0212923	0.0806862	0.0248738	0.0173675	0.0209003	0.149572	0.0977971	0.0421087	0.222287	0.39361	0.60639	0.3936095	1.49741
12276	-420.4485	-431.9032	11.45477	0.069448	0.0829971	0.0844117	0.0530691	0.0015939	0.0803857	0.0218324	0.112704	0.121684	0.0553955	0.0224056	0.218252	0.0696298	0.0225066	0.230506	0.385471	1.58892	0.426332	0.659823	0.878344	1.13851	1.51556	2.34559	0.6164424	0.2324903	0.0557	0.066567	0.0677015	0.0425635	0.00127837	0.0644725	0.0175104	0.0903931	0.0975955	0.0444294	0.0179702	0.175046	0.0558458	0.0180512	0.184875	0.324392	0.675608	0.3243922	1.246822
12312	-420.8687	-432.1034	11.23474	0.211357	0.0620741	0.140529	0.0510951	0.0318425	0.0120557	0.0171956	0.185827	0.0528901	0.0483202	0.0311109	0.258283	0.122407	0.0370252	0.244555	0.495483	1.4835	0.669301	0.822158	0.940736	1.063	1.21631	1.4941	0.2903278	0.3200806	0.14029	0.0412023	0.0932775	0.0339149	0.0211358	0.00800211	0.0114138	0.123344	0.0351063	0.0320731	0.0206502	0.171438	0.0812491	0.0245759	0.162326	0.490773	0.509227	0.4907727	1.506567
12348	-418.5433	-429.9553	11.41201	0.0779192	0.0185252	0.108706	0.0277701	0.00712423	0.0163889	0.0120999	0.122223	0.00943805	0.00328159	0.045245	0.170009	0.0568197	0.0801238	0.171245	0.328801	1.64323	0.212396	0.469729	0.789992	1.26584	2.12888	4.70818	1.120252	0.1917571	0.0840626	0.0199858	0.117277	0.0299596	0.00768594	0.017681	0.0130539	0.131859	0.0101822	0.00354032	0.0488123	0.183413	0.0612996	0.086441	0.184746	0.364087	0.635913	0.3640867	0.9269182
12384	-421.394	-433.266	11.87191	0.151986	0.0426012	0.098744	0.0194589	0.00382627	0.0297325	0.00254974	0.039691	0.0527807	0.00467645	0.00675757	0.0795918	0.05252	0.0228294	0.0910192	0.258921	1.7102	0.254985	0.513518	0.812267	1.23112	1.94735	3.9218	0.9881102	0.1450901	0.217506	0.0609665	0.141312	0.0278476	0.00547577	0.0425501	0.00364893	0.0568017	0.0755344	0.00669246	0.00967074	0.113904	0.0751613	0.032671	0.130257	0.322281	0.677719	0.3222809	0.6987643
12420	-420.4518	-431.3811	10.9293	0.187307	0.0268315	0.129096	0.119292	0.0523589	0.000905343	0.00329738	0.060422	0.0348774	0.348718	0.0514569	0.086824	0.0439612	0.072733	0.326912	0.359416	1.61389	0.324658	0.577726	0.842678	1.18669	1.73093	3.08016	0.8134391	0.2134223	0.121235	0.0173668	0.0835577	0.0772118	0.0338894	0.000585986	0.00213424	0.0391083	0.0225745	0.225708	0.0333056	0.0561971	0.028454	0.0470766	0.211595	0.385246	0.614754	0.385246	1.544992
12456	-420.031	-431.2716	11.24053	0.112342	0.0389667	0.12042	0.0459212	0.00510701	0.0342019	0.0208785	0.130855	0.107748	0.0551953	0.153084	0.037293	0.296117	0.0379251	0.13567	0.281186	1.68886	0.269458	0.527533	0.819119	1.22082	1.89562	3.71115	0.9481898	0.1595567	0.0843586	0.0292603	0.0904242	0.0344825	0.00383488	0.0256824	0.0156778	0.0982601	0.0809083	0.0414465	0.114952	0.0280036	0.222356	0.0284782	0.101875	0.455023	0.544977	0.4550227	1.331724
12492	-423.1117	-433.8714	10.75965	0.0373435	0.00316033	0.0417273	0.0120847	0.00194066	0.0270609	0.0156245	0.037125	0.00192685	0.0133934	0.0212651	0.0257896	0.0628466	0.135307	0.109193	0.515011	1.46478	0.104289	0.332042	0.708959	1.41052	3.01167	9.58874	1.634562	0.3369458	0.0684214	0.00579041	0.0764533	0.0221418	0.0035557	0.0495813	0.0286273	0.068021	0.0035304	0.0245395	0.0389621	0.0472521	0.115149	0.247911	0.200065	0.262019	0.737981	0.2620188	0.5457877
12528	-424.0708	-434.4559	10.38516	0.146426	0.0897828	0.257357	0.149648	0.00883565	0.0972254	0.0141311	0.105826	0.296173	0.353305	0.055418	0.0275496	0.202249	0.160399	0.403036	0.346848	1.62594	0.795109	0.894206	0.965716	1.0355	1.11831	1.25769	0.1657827	0.2044337	0.0618518	0.0379253	0.108711	0.0632131	0.00373228	0.0410691	0.00596913	0.044702	0.125107	0.14924	0.0234092	0.0116372	0.0854322	0.0677542	0.170247	0.390733	0.609267	0.3907327	2.36736
12564	-427.8463	-438.3728	10.52656	0.00852634	0.0142958	0.0215211	0.0211538	0.00701254	0.00555947	0.0060597	0.00257529	0.0251357	0.0093119	0.00729662	0.00370236	0.025959	0.0558468	0.0381843	0.391999	1.58267	0.0700394	0.273445	0.667289	1.4986	3.65704	14.2777	1.922421	0.2373625	0.0338158	0.0566979	0.0853533	0.0838968	0.027812	0.0220491	0.024033	0.0102137	0.0996893	0.0369313	0.0289387	0.0146837	0.102955	0.221491	0.15144	0.309475	0.690525	0.3094749	0.2521408
12600	-424.6923	-435.7159	11.02364	0.0530807	0.029706	0.138887	0.0282509	0.00681405	0.0350811	0.0302038	0.0970265	0.0444521	0.00258508	0.0421735	0.230812	0.0494165	0.00321749	0.241043	0.298094	1.67266	0.130692	0.370675	0.733726	1.36291	2.69778	7.65156	1.47138	0.1707897	0.0513974	0.028764	0.134482	0.0273551	0.00659797	0.0339686	0.029246	0.0939497	0.0430425	0.0025031	0.0408362	0.223492	0.0478495	0.00311546	0.2334	0.304048	0.695952	0.3040479	1.03275
12636	-427.21	-438.7397	11.52976	0.0839427	0.0560032	0.0277502	0.0190987	0.0285499	0.0145298	0.00534209	0.0828689	0.0363293	0.0114903	0.0126815	0.0837374	0.0549221	0.00380809	0.0724717	0.39524	1.57956	0.222701	0.480709	0.795707	1.25674	2.08026	4.49032	1.085995	0.2397953	0.141431	0.0943569	0.0467548	0.0321784	0.0481023	0.0244806	0.0090006	0.139621	0.0612092	0.0193594	0.0213664	0.141085	0.0925352	0.00641604	0.122104	0.385714	0.614286	0.3857143	0.5935259
12672	-421.044	-431.9589	10.91486	0.26698	0.0306734	0.133987	0.112535	0.0272865	0.0390092	0.0231961	0.139159	0.0965714	0.0176223	0.0463567	0.186043	0.178314	0.0548545	0.343383	0.535098	1.44553	0.683692	0.830732	0.943786	1.05956	1.20376	1.46265	0.2749453	0.3547504	0.15742	0.018086	0.079003	0.0663544	0.016089	0.0230011	0.0136772	0.0820525	0.0569416	0.0103907	0.0273334	0.109697	0.10514	0.032344	0.20247	0.355472	0.644528	0.3554719	1.695971
12708	-420.9971	-432.4298	11.43276	0.101854	0.0292347	0.0948296	0.0393476	0.00402914	0.0496102	0.0471108	0.0977479	0.264163	0.26909	0.00165326	0.0712605	0.0282513	0.141448	0.240595	0.345383	1.62734	0.554842	0.750293	0.91427	1.09377	1.33281	1.80231	0.4259393	0.2033942	0.0688099	0.0197502	0.0640643	0.0265822	0.00272198	0.0335153	0.0318268	0.0660358	0.178462	0.18179	0.0011169	0.0481416	0.0190858	0.0955585	0.162539	0.414769	0.585231	0.4147685	1.480225
12744	-417.7653	-429.4147	11.64933	0.147388	0.042514	0.0670602	0.0289217	0.00177862	0.0373235	0.0350059	0.108663	0.0309072	0.13764	0.0210287	0.0161222	0.0384097	0.10696	0.148372	0.382019	1.59223	0.362694	0.609799	0.857003	1.16686	1.63988	2.75715	0.7333335	0.2299297	0.152246	0.0439151	0.0692702	0.0298748	0.00183724	0.0385536	0.0361595	0.112244	0.0319258	0.142176	0.0217218	0.0166536	0.0396756	0.110485	0.153262	0.285963	0.714037	0.285963	0.9680954
12780	-418.5166	-429.6474	11.13084	0.141457	0.0241339	0.115695	0.00738811	0.0281888	0.0269102	0.0132177	0.0777232	0.075242	0.0813936	0.0154192	0.232422	0.100889	0.0260801	0.204742	0.569748	1.41232	0.393717	0.634703	0.867772	1.15238	1.57554	2.5399	0.6739889	0.3866029	0.12081	0.0206113	0.0988087	0.00630976	0.0240745	0.0229824	0.0112885	0.066379	0.0642599	0.0695136	0.0131686	0.198499	0.0861634	0.0222736	0.174858	0.470108	0.529892	0.4701082	1.170902
12816	-417.4727	-428.7692	11.29646	0.154434	0.0172189	0.0700412	0.0267364	0.00497494	0.0250895	0.00200275	0.0781818	0.0144146	0.052324	0.0142593	0.118034	0.0779579	0.0408812	0.160645	0.475009	1.50312	0.249918	0.508516	0.80979	1.23489	1.96651	4.0013	1.002622	0.302849	0.180162	0.0200875	0.0817097	0.0311905	0.00580374	0.0292693	0.0023364	0.0912064	0.016816	0.0610409	0.0166348	0.137698	0.0909452	0.0476917	0.187407	0.419985	0.580015	0.4199853	0.8571962
12852	-415.8278	-426.384	10.55613	0.148786	0.020887	0.0937994	0.0025117	0.0117339	0.024821	0.0485853	0.22205	0.180166	0.314894	0.0315142	0.483205	0.1953	0.101715	0.0654589	0.44312	1.53368	0.538234	0.739254	0.910052	1.09884	1.35271	1.85793	0.4479136	0.2768882	0.0764799	0.0107365	0.0482153	0.00129108	0.00603152	0.0127586	0.0249741	0.11414	0.09261	0.161864	0.0161991	0.24838	0.100389	0.0522839	0.0336476	0.349074	0.650926	0.3490742	1.945427
12888	-424.5757	-435.9087	11.33304	0.0588821	0.0387018	0.230103	0.0234225	0.00943302	0.0433532	0.0476182	0.0525639	0.305934	0.180163	0.051423	0.186912	0.128583	0.0272645	0.0481078	0.442401	1.53437	0.581308	0.767539	0.920775	1.08604	1.30287	1.72026	0.392246	0.2763147	0.0411054	0.0270176	0.160634	0.0163512	0.00658516	0.0302647	0.0332421	0.0366947	0.213572	0.125771	0.0358983	0.130483	0.0897634	0.0190333	0.033584	0.323125	0.676875	0.3231255	1.432465
12924	-413.9963	-425.3387	11.34241	0.0600572	0.00291601	0.0610646	0.00243847	0.00409321	0.0123452	0.00345656	0.050159	0.0347244	0.163109	0.159134	0.0170038	0.0348707	0.0671319	0.0479465	0.342626	1.62998	0.160781	0.41009	0.757226	1.32061	2.43849	6.21963	1.321561	0.201444	0.0833605	0.00404749	0.0847589	0.00338465	0.00568146	0.0171354	0.00479778	0.0696217	0.0481981	0.226399	0.220881	0.0236016	0.0484013	0.0931804	0.0665507	0.374072	0.625928	0.3740716	0.7204506
12960	-419.3336	-430.5807	11.24704	0.163428	0.0780688	0.164668	0.0360309	0.00569506	0.0323727	0.0182795	0.0943371	0.0797935	0.0666432	0.151456	0.000255917	0.126431	0.257338	0.212428	0.50489	1.47448	0.67341	0.824616	0.941612	1.06201	1.21269	1.48498	0.2859021	0.3281514	0.109888	0.0524929	0.110721	0.0242269	0.00382932	0.0217672	0.012291	0.0634317	0.0536526	0.0448105	0.101838	0.000172077	0.0850114	0.173033	0.142835	0.295514	0.704486	0.2955139	1.487225
12996	-422.2105	-433.1015	10.89099	0.134138	0.00367172	0.0354112	0.0388384	0.0184628	0.0245856	0.0297958	0.14794	0.0941	0.00878589	0.0735594	0.0339023	0.194115	0.352571	0.335407	0.63808	1.34684	0.621676	0.793087	0.930229	1.075	1.2609	1.60856	0.3437011	0.454021	0.0879429	0.00240724	0.0232162	0.0254631	0.0121045	0.0161187	0.0195346	0.0969917	0.0616934	0.00576017	0.0482267	0.0222269	0.127265	0.231151	0.219898	0.351439	0.648561	0.3514385	1.525284
13032	-419.7064	-430.6469	10.94049	0.189725	0.0544313	0.145005	0.065221	0.00438863	0.0410285	0.0204183	0.0931658	0.0670755	0.0724442	0.0420875	0.0264981	0.119259	0.247934	0.227445	0.310659	1.66062	0.22577	0.483928	0.797366	1.25413	2.06642	4.42929	1.0761	0.1792797	0.133975	0.0384367	0.102395	0.0460559	0.00309904	0.0289724	0.0144184	0.0657892	0.0473655	0.0511566	0.0297202	0.0187117	0.0842152	0.175079	0.160611	0.245996	0.754004	0.2459962	1.416126
13068	-422.6071	-433.8154	11.20831	0.0362594	0.0476009	0.103609	0.0121761	0.0186268	0.00769614	0.044182	0.146623	0.159058	0.105546	0.100903	0.0134067	0.0984841	0.308203	0.277716	0.191012	1.77528	0.250224	0.50882	0.809941	1.23466	1.96533	3.99641	1.001738	0.1031125	0.0244981	0.0321608	0.0700019	0.00822657	0.0125849	0.00519978	0.0298509	0.0990633	0.107465	0.0713104	0.0681734	0.00905805	0.0665393	0.208233	0.187635	0.420175	0.579825	0.4201747	1.48009
13104	-424.0504	-434.4581	10.40765	0.194235	0.034501	0.0858773	0.00137547	0.0210815	0.0478332	0.0907548	0.296567	0.0598677	0.0984054	0.0202975	0.101466	0.160442	0.279409	0.368382	0.758187	1.23174	0.827862	0.911986	0.971666	1.02916	1.09651	1.20793	0.1365938	0.5898957	0.1044	0.018544	0.0461584	0.000739301	0.0113311	0.02571	0.0487799	0.159402	0.0321784	0.0528921	0.0109098	0.0545373	0.0862361	0.15018	0.198002	0.368349	0.631651	0.3683492	1.860494
13140	-420.2747	-431.5188	11.24405	0.0878815	0.0197469	0.148975	0.00952883	0.00182425	0.0271755	0.0247028	0.196494	0.176653	0.104231	0.0985937	0.0743767	0.130179	0.318257	0.200271	0.521534	1.45853	0.896613	0.948168	0.983532	1.01674	1.05467	1.11531	0.0789092	0.3426764	0.054285	0.0121978	0.0920229	0.00588603	0.00112685	0.0167865	0.0152591	0.121376	0.10912	0.064384	0.0609021	0.0459431	0.0804124	0.19659	0.123709	0.524195	0.475805	0.524195	1.61889
13176	-424.6323	-435.7895	11.15717	0.138764	0.0925069	0.355866	0.0417358	0.00573045	0.02171	0.0341759	0.0923856	0.0432123	0.0437891	0.042907	0.0162212	0.348498	0.29694	0.00309802	0.339165	1.6333	0.446113	0.67458	0.884426	1.13068	1.4824	2.24158	0.5836486	0.1990042	0.0879624	0.05864	0.225583	0.0264563	0.00363252	0.0137619	0.0216641	0.058563	0.0273922	0.0277579	0.0271987	0.0102826	0.220912	0.18823	0.00196383	0.320995	0.679005	0.3209953	1.57754
13212	-421.0834	-431.909	10.82551	0.0960194	0.00668517	0.0590117	0.024608	0.0110173	0.017796	0.00711622	0.150341	0.0335701	0.0225822	0.0340119	0.0136554	0.177939	0.184549	0.0161143	0.634242	1.35052	0.196114	0.451808	0.780463	1.28129	2.21333	5.09909	1.177924	0.4500611	0.112301	0.00781877	0.0690183	0.0287808	0.0128855	0.0208136	0.00832292	0.175834	0.0392625	0.0264115	0.0397792	0.0159709	0.208111	0.215842	0.0188468	0.356296	0.643704	0.356296	0.8550159
13248	-416.6575	-427.6412	10.98367	0.0804723	0.000239793	0.0539976	0.00705229	0.0119778	0.0153125	0.00438939	0.0492797	0.0348821	0.134337	0.0121144	0.0533621	0.109657	0.0329479	0.0278899	0.52648	1.45379	0.151442	0.398294	0.750362	1.33269	2.51071	6.6032	1.364832	0.3470541	0.128159	0.000381889	0.0859956	0.0112313	0.0190756	0.0243864	0.00699046	0.0784819	0.0555526	0.213942	0.0192932	0.0849835	0.174637	0.0524722	0.044417	0.368157	0.631843	0.368157	0.6279113
13284	-417.7498	-429.1025	11.3527	0.112695	0.118889	0.12376	0.0388553	0.0286132	0.0232716	0.00885667	0.137579	0.166301	0.313947	0.0302871	0.101134	0.278721	0.0432802	0.0574008	0.269408	1.70015	0.47917	0.698512	0.894098	1.11845	1.43161	2.08694	0.5319624	0.1518585	0.0711639	0.0750759	0.0781512	0.0245362	0.0180686	0.0146954	0.00559278	0.0868781	0.105015	0.19825	0.0191256	0.0638639	0.176006	0.0273304	0.0362473	0.343864	0.656136	0.3438643	1.583591
13320	-423.8067	-434.7977	10.99098	0.0500623	0.011547	0.0153992	0.0336134	0.00802474	0.02116	0.0137273	0.0475679	0.0314621	0.116811	0.0218961	0.0367414	0.0311673	0.0451741	0.0818726	0.6358	1.34903	0.196892	0.452682	0.780933	1.28052	2.20905	5.07892	1.175058	0.4516653	0.088414	0.0203929	0.0271961	0.059364	0.0141723	0.0373702	0.0242435	0.0840087	0.0555646	0.206297	0.0386702	0.0648882	0.055044	0.0797811	0.144593	0.325544	0.674456	0.3255435	0.5662261
13356	-414.7416	-426.3102	11.56858	0.150933	0.0132701	0.168346	0.00732267	0.0109768	0.0278117	0.0234195	0.0977204	0.0813174	0.197219	0.0379142	0.0363127	0.0272048	0.0857164	0.192697	0.404298	1.57088	0.455759	0.681654	0.887309	1.127	1.46702	2.19414	0.5681817	0.2466465	0.130319	0.0114577	0.145354	0.00632255	0.0094776	0.0240133	0.0202209	0.084374	0.0702112	0.170283	0.032736	0.0313532	0.0234893	0.0740095	0.166379	0.407817	0.592183	0.4078166	1.158182
13392	-417.2996	-428.4657	11.16612	0.16685	0.0572254	0.115448	0.0727785	0.00418365	0.0444733	0.00765498	0.153723	0.139509	0.0646057	0.230951	0.0139315	0.301875	0.277832	0.118121	0.402001	1.57308	0.782929	0.8875	0.963451	1.03794	1.12676	1.27725	0.1769442	0.2449023	0.0943101	0.0323461	0.0652556	0.0411373	0.00236477	0.0251381	0.0043269	0.0868901	0.0788559	0.0365177	0.130542	0.00787466	0.170632	0.157042	0.0667665	0.402255	0.597745	0.4022554	1.76916
13428	-419.5764	-430.6713	11.09493	0.0945156	0.00915046	0.129617	0.0691555	0.0088308	0.0438723	0.0312029	0.125225	0.0878632	0.0130795	0.11951	0.0809288	0.33548	0.231935	0.114906	0.463074	1.51455	0.49571	0.710169	0.898727	1.11269	1.40812	2.01731	0.5074239	0.29301	0.0632096	0.00611959	0.0866846	0.0462494	0.00590581	0.0293407	0.0208677	0.0837474	0.0587607	0.00874721	0.0799255	0.0541231	0.22436	0.155112	0.0768462	0.223352	0.776648	0.223352	1.495273
13464	-420.0825	-431.1283	11.04577	0.0983097	0.0498963	0.0802487	0.0122634	0.00284811	0.0390677	0.0701027	0.0688111	0.144879	0.221265	0.102532	0.0271892	0.0724998	0.0868949	0.276126	0.406574	1.5687	0.307648	0.56276	0.835806	1.19645	1.77696	3.25047	0.8523523	0.2483802	0.0726641	0.0368801	0.0593146	0.00906429	0.00210514	0.0288763	0.0518153	0.0508607	0.107085	0.163545	0.0757846	0.0200965	0.0535871	0.0642271	0.204094	0.344031	0.655969	0.344031	1.352933
13500	-417.8171	-429.1051	11.28796	0.0715995	0.073383	0.145283	0.00101723	0.00210579	0.00895926	0.016894	0.0697806	0.0344795	0.175307	0.0149399	0.0333574	0.0635241	0.0859284	0.142937	0.427171	1.54896	0.240167	0.498741	0.804901	1.24239	2.00505	4.16377	1.0314	0.2642885	0.0762105	0.0781088	0.154639	0.00108274	0.0022414	0.00953624	0.017982	0.0742744	0.0367	0.186597	0.015902	0.0355057	0.067615	0.0914621	0.152142	0.359898	0.640102	0.3598979	0.9394966
13536	-422.8351	-433.1804	10.34535	0.166707	0.210835	0.5305	0.043136	0.0220307	0.0415968	0.0275306	0.0753552	0.061724	0.0272531	0.161298	0.018096	0.343662	0.330932	0.167739	0.281783	1.68829	0.458723	0.683813	0.888185	1.12589	1.46239	2.17997	0.5634944	0.15995	0.0748102	0.0946128	0.238064	0.0193574	0.00988636	0.0186667	0.0123544	0.0338159	0.0276988	0.0122299	0.0723832	0.00812066	0.15422	0.148507	0.0752734	0.361619	0.638381	0.3616186	2.228396
13572	-426.4306	-437.8579	11.42732	0.284447	0.0583321	0.17153	0.0530843	0.0373401	0.00930576	0.013389	0.0645947	0.178762	0.143661	0.164698	0.15406	0.0436285	0.0323249	0.0126832	0.411159	1.56431	0.596576	0.777305	0.924414	1.08177	1.2865	1.67623	0.3735007	0.251886	0.200056	0.0410258	0.12064	0.0373349	0.0262618	0.00654487	0.00941664	0.0454303	0.125725	0.101039	0.115835	0.108352	0.0306845	0.0227345	0.00892024	0.415517	0.584483	0.4155168	1.42184
13608	-425.9419	-436.7302	10.7883	0.139566	0.001189	0.093426	0.0130778	0.00201276	0.0687769	0.0638358	0.208321	0.101791	0.0282607	0.185252	0.084221	0.186089	0.0410987	0.0567572	0.712267	1.27574	0.416011	0.651983	0.875075	1.14276	1.53378	2.40378	0.6341624	0.5350522	0.109577	0.000933519	0.0733516	0.0102678	0.00158028	0.0539988	0.0501194	0.163559	0.0799194	0.0221883	0.145447	0.0661244	0.146104	0.0322678	0.0445618	0.340317	0.659683	0.3403173	1.273675
13644	-421.1342	-432.5874	11.45313	0.0404962	0.0260319	0.0239193	0.0092374	0.00246246	0.00971833	0.0188991	0.12768	0.0806562	0.0256188	0.101395	0.0473474	0.0981173	0.014335	0.0435087	0.377738	1.59633	0.199184	0.455244	0.782309	1.27827	2.19662	5.02049	1.166692	0.2267687	0.0604942	0.0388871	0.0357312	0.0137991	0.00367848	0.0145175	0.028232	0.190731	0.120486	0.03827	0.151466	0.0707287	0.14657	0.0214139	0.0649943	0.331349	0.668651	0.3313493	0.6694226
