Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
12312	-416.6917	-427.3227	10.63102	0.136904	0.0138519	0.167612	0.0137437	0.00307444	0.0142211	0.017539	0.168013	0.0882975	0.299837	0.10473	0.100854	0.136937	0.0471493	0.609382	0.48478	1.49375	0.636253	0.802102	0.933515	1.07122	1.24672	1.5717	0.3269418	0.3110158	0.0712248	0.0072065	0.0872005	0.00715018	0.00159948	0.00739854	0.0091247	0.0874089	0.045937	0.155991	0.054486	0.0524693	0.0712416	0.0245296	0.317032	0.364505	0.635495	0.3645048	1.922144
12348	-419.0815	-429.6251	10.5436	0.176604	0.00248292	0.157129	0.0130233	0.00416137	0.116044	0.0229112	0.178427	0.122912	0.316649	0.0106414	0.126162	0.20092	0.0530275	0.421484	0.474662	1.50345	0.549339	0.746654	0.912884	1.09543	1.33931	1.82037	0.4331467	0.3025603	0.0918578	0.00129145	0.0817283	0.0067739	0.00216448	0.0603583	0.0119169	0.0928062	0.0639307	0.1647	0.00553499	0.0656213	0.104505	0.0275815	0.219229	0.395607	0.604393	0.3956067	1.922577
12384	-421.8494	-432.7589	10.90953	0.0955861	0.00328216	0.14211	0.0566253	0.0212443	0.0334575	0.0409144	0.0955155	0.139473	0.185562	0.0573306	0.0556583	0.105741	0.0390995	0.183582	0.509033	1.47051	0.284069	0.541295	0.825727	1.21105	1.84742	3.52027	0.9100087	0.3317375	0.0761532	0.00261489	0.113219	0.0451132	0.0169253	0.0266555	0.0325964	0.0760969	0.111118	0.147837	0.0456751	0.0443428	0.0842435	0.0311504	0.146259	0.289976	0.710024	0.2899762	1.255182
12420	-418.5823	-429.4466	10.86431	0.104829	0.01051	0.282097	0.00439887	0.0186609	0.0441399	0.0289744	0.0872684	0.107163	0.420336	0.0651061	0.051864	0.0923318	0.046349	0.43958	0.186204	1.77989	0.284692	0.541873	0.826002	1.21065	1.84545	3.51257	0.9084258	0.1002568	0.0581217	0.00582718	0.156407	0.00243893	0.0103464	0.0244731	0.0160647	0.0483855	0.0594161	0.233053	0.0360977	0.0287557	0.0511928	0.0256979	0.243722	0.338425	0.661575	0.3384246	1.803609
12456	-419.23	-429.2866	10.05652	0.194963	0.140133	0.234579	0.0771701	0.015783	0.0441792	0.0232783	0.193014	0.078212	0.508999	0.0796042	0.160397	0.472623	0.0218198	0.11855	0.474444	1.50366	0.712027	0.847349	0.949635	1.05304	1.18015	1.40444	0.2455829	0.3023794	0.0824958	0.0592955	0.0992589	0.0326535	0.00667837	0.0186938	0.00984989	0.0816713	0.0330944	0.215376	0.0336834	0.0678699	0.199984	0.00923274	0.0501627	0.399002	0.600998	0.3990017	2.363305
12492	-419.3676	-430.7479	11.38027	0.10346	0.0608981	0.110217	0.000306731	0.00993716	0.0155951	0.00325789	0.0782641	0.0723693	0.26253	0.0734184	0.0436521	0.0203291	0.080448	0.155068	0.347769	1.62505	0.269478	0.527552	0.819128	1.22081	1.89555	3.71088	0.948137	0.2050879	0.0949389	0.0558826	0.10114	0.000281469	0.00911874	0.0143107	0.00298957	0.0718183	0.066409	0.240908	0.0673718	0.0400569	0.0186548	0.0738223	0.142297	0.405873	0.594127	0.4058734	1.089751
12528	-416.3176	-427.0526	10.735	0.160273	0.0152521	0.102256	0.00209713	0.0041967	0.0492012	0.0548915	0.136106	0.0755021	0.294534	0.068103	0.058634	0.117877	0.082788	0.454825	0.687377	1.2996	0.756445	0.872729	0.958419	1.04338	1.14583	1.32197	0.2018265	0.5068772	0.0955977	0.00909736	0.0609925	0.00125087	0.0025032	0.0293469	0.032741	0.0811831	0.0450346	0.17568	0.0406213	0.0349733	0.0703095	0.0493803	0.271289	0.420462	0.579538	0.4204621	1.676537
12564	-420.3642	-431.846	11.48176	0.0990856	0.0610094	0.0603093	0.014182	0.00075366	0.02015	0.000777319	0.187683	0.127223	0.163015	0.0691128	0.0101558	0.2101	0.0607218	0.118515	0.285926	1.68432	0.307611	0.562726	0.83579	1.19647	1.77706	3.25086	0.8524401	0.1626844	0.0823796	0.0507231	0.050141	0.0117909	0.000626592	0.0167526	0.000646262	0.156039	0.105773	0.13553	0.0574602	0.00844348	0.174676	0.050484	0.0985336	0.382449	0.617551	0.3824491	1.202793
12600	-423.8759	-435.3678	11.49188	0.101183	0.0038947	0.11911	0.0446202	0.0391014	0.0182694	0.000882612	0.101704	0.022665	0.120297	0.0123139	0.0304382	0.187696	0.048856	0.103692	0.447224	1.52974	0.342985	0.593407	0.849748	1.17682	1.68518	2.91558	0.7737335	0.2801712	0.105982	0.00407939	0.124759	0.0467362	0.0409557	0.0191358	0.000924468	0.106527	0.0237398	0.126001	0.0128979	0.0318817	0.196597	0.0511729	0.10861	0.196394	0.803606	0.1963935	0.954724
12636	-422.133	-433.0387	10.90576	0.242187	0.0312697	0.223119	0.059998	0.0184349	0.0518601	0.0504655	0.157338	0.191122	0.231326	0.0463521	0.0179497	0.211616	0.0251566	0.0961682	0.566789	1.41516	0.675852	0.826073	0.942131	1.06142	1.21055	1.47961	0.2832846	0.383824	0.146393	0.0189014	0.134867	0.0362666	0.0111432	0.0313475	0.0305045	0.0951052	0.115526	0.139828	0.0280181	0.0108499	0.127914	0.0152062	0.0581301	0.414677	0.585323	0.4146772	1.654362
12672	-418.0097	-429.4567	11.44698	0.18588	0.0523846	0.0558781	0.0245574	0.0357396	0.03258	0.040701	0.166293	0.0828439	0.264104	0.0572414	0.0412802	0.4162	0.109193	0.177033	0.347704	1.62512	0.937995	0.969264	0.990308	1.00979	1.03171	1.0661	0.04628445	0.2050413	0.10671	0.0300731	0.0320786	0.014098	0.0205175	0.0187036	0.0233657	0.0954661	0.0475592	0.151618	0.0328613	0.0236983	0.238933	0.0626859	0.101632	0.426374	0.573626	0.4263744	1.741909
12708	-432.2029	-442.7476	10.54471	0.0668288	0.126788	0.0591344	0.281845	0.040132	0.017889	0.00332589	0.1254	0.227604	0.141888	0.0403448	0.0967276	0.397807	0.00915494	0.336531	0.334112	1.63814	0.411557	0.648569	0.873643	1.14463	1.54185	2.4298	0.6419462	0.1954595	0.0338992	0.0643136	0.0299962	0.142967	0.0203571	0.00907426	0.00168707	0.0636095	0.115453	0.071973	0.0204651	0.0490654	0.201789	0.00464388	0.170707	0.39077	0.60923	0.3907705	1.9714
12744	-425.4873	-436.3254	10.83811	0.279491	0.143648	0.210369	0.00473674	0.00629717	0.0621719	0.0165331	0.122441	0.0736501	0.224609	0.13528	0.000801817	0.0926462	0.053991	0.200445	0.49184	1.48699	0.480613	0.699537	0.894507	1.11793	1.42952	2.08068	0.529787	0.3169812	0.171771	0.0882842	0.12929	0.00291113	0.00387015	0.03821	0.010161	0.0752507	0.0452643	0.138042	0.083141	0.000492786	0.0569391	0.0331821	0.123191	0.31588	0.68412	0.3158798	1.627112
12780	-418.4265	-430.031	11.60448	0.17062	0.0541608	0.123493	0.0220324	0.0233681	0.0277187	0.026464	0.210643	0.0865804	0.0215995	0.0465447	0.0089199	0.321263	0.105583	0.209494	0.23827	1.72999	0.487307	0.704272	0.896392	1.11558	1.41991	2.05209	0.519786	0.1319904	0.116985	0.037135	0.0846722	0.0151064	0.0160222	0.0190051	0.0181449	0.144426	0.0593633	0.0148095	0.031913	0.00611587	0.220272	0.072392	0.143638	0.408658	0.591342	0.4086582	1.458485
12816	-415.923	-427.2624	11.33933	0.220786	0.0439475	0.122163	0.014761	0.0787282	0.00593523	0.0289734	0.167962	0.0749598	0.0758641	0.0545584	0.0594713	0.265927	0.180136	0.339561	0.361289	1.6121	0.827054	0.911551	0.971521	1.02931	1.09703	1.20911	0.1373004	0.2147734	0.127347	0.0253485	0.0704621	0.00851401	0.0454096	0.00342338	0.0167116	0.0968787	0.0432361	0.0437577	0.0314687	0.0343025	0.153384	0.103901	0.195855	0.329714	0.670286	0.329714	1.733734
12852	-425.1937	-436.2244	11.03073	0.122841	0.0638987	0.122016	0.0754067	0.0331991	0.00868448	0.00101468	0.0162568	0.0486252	0.0223225	0.0528918	0.0372867	0.191705	0.13979	0.223252	0.604667	1.37886	0.367931	0.614077	0.858874	1.16432	1.62846	2.7179	0.7229683	0.4202549	0.105971	0.0551236	0.10526	0.0650512	0.0286399	0.00749186	0.000875339	0.0140243	0.0419475	0.019257	0.0456283	0.0321661	0.165378	0.120593	0.192593	0.532602	0.467398	0.5326017	1.15919
12888	-424.8744	-435.6341	10.75975	0.155953	0.115882	0.0706699	0.0391263	0.0992055	0.00030662	0.0105632	0.155221	0.0478623	0.0856867	0.143964	0.0422638	0.390658	0.197629	0.505367	0.410546	1.56489	0.828331	0.912238	0.97175	1.02907	1.09621	1.20725	0.1361843	0.2514161	0.0756922	0.0562435	0.0342998	0.01899	0.0481496	0.000148819	0.00512687	0.075337	0.0232301	0.0415883	0.0698734	0.0205128	0.189607	0.0959196	0.245281	0.532344	0.467656	0.5323441	2.060358
12924	-420.9282	-432.022	11.09383	0.201443	0.100775	0.0478475	0.0102633	0.0138358	0.0588946	0.00464024	0.1073	0.120828	0.0198565	0.0550027	0.0731589	0.418004	0.104687	0.267513	0.46735	1.51046	0.613793	0.788166	0.928425	1.07709	1.26877	1.62921	0.3529281	0.2965177	0.125584	0.0628254	0.0298292	0.00639837	0.00862553	0.0367162	0.00289283	0.0668933	0.0753269	0.012379	0.0342899	0.0456089	0.260593	0.0652639	0.166773	0.36629	0.63371	0.3662902	1.604049
12960	-421.9366	-433.546	11.60948	0.179768	0.0591143	0.0557946	0.00856505	0.0137324	0.0350637	0.0220328	0.0675716	0.105618	0.0480596	0.0131449	0.0299611	0.151338	0.228391	0.000866835	0.370503	1.60327	0.356323	0.604551	0.854695	1.17001	1.65412	2.80644	0.7461475	0.2214636	0.176413	0.0580108	0.0547531	0.00840517	0.013476	0.0344092	0.0216216	0.0663103	0.103646	0.0471625	0.0128996	0.0294018	0.148513	0.224127	0.000850654	0.383756	0.616244	0.3837557	1.019022
12996	-415.164	-426.5225	11.35849	0.0421207	0.0257858	0.0431101	0.000362185	0.00320113	0.00883267	0.0200443	0.0560123	0.0271469	0.059495	0.0131232	0.0252048	0.121877	0.109125	0.0171523	0.328582	1.64344	0.144014	0.388644	0.744642	1.34293	2.57305	6.94378	1.401197	0.1916043	0.0735613	0.0450333	0.0752892	0.000632535	0.00559058	0.0154257	0.0350062	0.0978221	0.0474105	0.103905	0.022919	0.0440187	0.212851	0.19058	0.0299555	0.299577	0.700423	0.2995772	0.572593
13032	-416.1644	-427.3883	11.22393	0.136722	0.00957381	0.114414	0.0353009	0.023127	0.0448139	0.017676	0.173108	0.13473	0.125028	0.0181301	0.0533522	0.242546	0.203813	0.06756	0.487708	1.49095	0.532334	0.735291	0.908527	1.10068	1.36001	1.87852	0.4558831	0.3134836	0.0976657	0.00683895	0.0817303	0.0252169	0.0165205	0.0320123	0.0126267	0.123658	0.0962432	0.0893122	0.0129511	0.0381116	0.17326	0.145592	0.0482608	0.38313	0.61687	0.3831298	1.399894
13068	-419.1338	-430.5911	11.45735	0.139961	0.0164725	0.107236	0.0794102	0.0140639	0.024383	0.0250945	0.108036	0.170569	0.0256815	0.0524303	0.403773	0.277903	0.104533	0.0796711	0.323499	1.64831	0.711995	0.84733	0.949629	1.05304	1.18018	1.4045	0.2456152	0.1880827	0.0859069	0.0101107	0.0658203	0.0487413	0.00863233	0.0149661	0.0154028	0.0663119	0.104694	0.0157631	0.0321813	0.247832	0.170575	0.0641613	0.0489015	0.322696	0.677304	0.322696	1.629217
13104	-423.7445	-434.2069	10.46239	0.0774456	0.00343976	0.140986	0.0125239	0.0355433	0.04646	0.0249325	0.0960965	0.11896	0.36059	0.0456034	0.259118	0.163126	0.0149086	0.0653362	0.643786	1.34137	0.312078	0.566697	0.837626	1.19385	1.76461	3.20433	0.8420156	0.4599488	0.0528614	0.00234785	0.0962314	0.00854831	0.0242605	0.0317118	0.0170179	0.0655917	0.0811976	0.246125	0.0311271	0.176864	0.111344	0.010176	0.044596	0.299386	0.700614	0.2993859	1.46507
13140	-418.7969	-429.63	10.83312	0.291103	0.0102409	0.211287	0.127797	0.0564952	0.0203088	0.0106114	0.159205	0.0940677	0.0817719	0.0533132	0.351656	0.10269	0.34927	0.0578363	0.283762	1.68639	0.534145	0.73651	0.908996	1.10011	1.35776	1.87215	0.4534283	0.1612543	0.147196	0.0051783	0.106837	0.0646204	0.0285668	0.0102691	0.00536565	0.0805019	0.0475653	0.0413479	0.0269578	0.177815	0.0519249	0.176608	0.0292449	0.369645	0.630355	0.369645	1.977654
13176	-418.8757	-429.5853	10.70959	0.0914941	0.03507	0.146658	0.00346628	0.0279422	0.0135734	0.00140787	0.0975549	0.0936937	0.320282	0.490554	0.0806019	0.20996	0.1357	0.0222318	0.628191	1.35632	0.755963	0.872458	0.958326	1.04349	1.14619	1.32282	0.2022879	0.4438613	0.051686	0.0198114	0.0828488	0.00195814	0.0157848	0.00766775	0.000795323	0.0551098	0.0529286	0.180931	0.277119	0.0455329	0.118609	0.0766586	0.012559	0.27726	0.72274	0.2772599	1.770191
13212	-421.7788	-433.3776	11.59887	0.0300747	0.00713195	0.0692575	0.000132588	0.0160545	0.00314912	0.0534501	0.0348295	0.0701793	0.0860686	0.100855	0.020096	0.0478509	0.0164904	0.00692557	0.245074	1.72347	0.15486	0.402653	0.752915	1.32817	2.48353	6.45746	1.348694	0.1362729	0.0534618	0.012678	0.123114	0.000235693	0.028539	0.00559797	0.0950146	0.061914	0.124753	0.152998	0.179284	0.0357232	0.0850612	0.0293139	0.0123111	0.319564	0.680436	0.3195637	0.562546
13248	-418.2398	-429.2391	10.99936	0.15352	0.0204661	0.114903	0.0777463	0.0298738	0.0432928	0.126478	0.147134	0.150282	0.333517	0.307431	0.0647886	0.0931365	0.118132	0.0287349	0.530377	1.45005	0.949934	0.975261	0.992215	1.00785	1.02537	1.0527	0.03713866	0.3505235	0.0848441	0.0113108	0.0635022	0.0429672	0.01651	0.0239261	0.0698989	0.0813148	0.0830546	0.184321	0.169904	0.035806	0.0514727	0.0652869	0.0158806	0.362562	0.637438	0.3625616	1.809436
13284	-420.643	-432.1188	11.47579	0.11499	0.0219199	0.0412239	0.00058019	0.00239735	0.0354672	0.0100519	0.142574	0.0714278	0.160108	0.187409	0.0109616	0.105168	0.0205166	0.0409664	0.507102	1.47236	0.399122	0.638937	0.869574	1.14999	1.5651	2.5055	0.6641304	0.3300641	0.119067	0.0226971	0.0426854	0.00060076	0.00248234	0.0367246	0.0104083	0.147628	0.0739601	0.165784	0.194053	0.0113502	0.108896	0.0212439	0.0424188	0.179186	0.820814	0.1791863	0.9657605
13320	-417.3869	-428.11	10.72303	0.128773	0.0491719	0.118254	0.0171352	0.00536674	0.0178551	0.00732996	0.17355	0.121844	0.39909	0.533391	0.0236159	0.135293	0.0715054	0.101612	0.576923	1.40545	0.884427	0.941861	0.981487	1.01886	1.06173	1.13067	0.08880351	0.3933861	0.0676402	0.0258285	0.062115	0.00900056	0.00281898	0.00937873	0.0038502	0.0911603	0.064001	0.20963	0.280174	0.0124047	0.0710651	0.0375596	0.0533736	0.428419	0.571581	0.4284186	1.903787
13356	-415.6599	-426.2741	10.61417	0.126975	0.0466921	0.169416	0.00587556	0.00549578	0.029677	0.0138387	0.199635	0.0419747	0.319206	0.317557	0.0473427	0.216919	0.054456	0.0289622	0.633623	1.35111	0.505056	0.716668	0.901285	1.10953	1.39535	1.97998	0.4939176	0.4494237	0.0781853	0.0287509	0.104319	0.0036179	0.00338405	0.0182738	0.00852122	0.122926	0.0258461	0.196552	0.195538	0.0291515	0.133569	0.0335316	0.0178336	0.359028	0.640972	0.3590276	1.624023
13392	-423.0968	-432.9494	9.852634	0.16104	0.0189804	0.16701	0.0152664	0.0600816	0.0229002	0.0781378	0.202044	0.130993	0.57714	0.433041	0.228152	0.166907	0.0485755	0.0284972	0.517001	1.46287	0.569563	0.759936	0.91792	1.08942	1.3159	1.75573	0.4070049	0.3386894	0.0688569	0.00811555	0.0714095	0.00652755	0.0256894	0.00979155	0.0334098	0.086389	0.0560094	0.246771	0.185158	0.0975524	0.0713656	0.0207697	0.0121847	0.395237	0.604763	0.3952375	2.338767
13428	-422.1995	-432.8595	10.65999	0.0841175	0.213002	0.144867	0.0535374	0.0068121	0.0850729	0.0337488	0.0500174	0.152675	0.374493	0.454517	0.0114992	0.0096863	0.101285	0.110687	0.501087	1.47813	0.642261	0.805787	0.934851	1.06969	1.24102	1.557	0.3201464	0.3248766	0.0446006	0.112937	0.0768111	0.0283865	0.0036119	0.0451072	0.0178942	0.0265201	0.080951	0.198563	0.240993	0.00609707	0.00513585	0.0537031	0.0586881	0.361312	0.638688	0.3613117	1.886018
13464	-424.2171	-435.9224	11.7053	0.0499853	0.0553736	0.101853	0.0581581	0.00234452	0.0246562	0.0263819	0.0542647	0.07619	0.0337744	0.227915	0.00853529	0.194063	0.0596475	0.0311414	0.382229	1.59203	0.41195	0.648872	0.87377	1.14447	1.54114	2.42748	0.641256	0.2300852	0.0497721	0.0551374	0.101419	0.05791	0.00233452	0.0245511	0.0262693	0.0540333	0.075865	0.0336303	0.226943	0.00849889	0.193235	0.0593931	0.0310086	0.276266	0.723734	0.2762664	1.004283
13500	-420.7213	-432.1368	11.4155	0.205031	0.0425133	0.0516373	0.0769429	0.0363466	0.0422282	0.0549114	0.129022	0.0444485	0.0681197	0.220399	0.0922167	0.0670006	0.0999362	0.381257	0.344388	1.62829	0.691235	0.835189	0.945362	1.0578	1.19733	1.44669	0.2670118	0.2026896	0.12719	0.0263728	0.0320329	0.047731	0.0225474	0.026196	0.0340639	0.0800378	0.0275733	0.0422576	0.136723	0.057206	0.0415634	0.0619948	0.23651	0.337861	0.662139	0.3378608	1.612009
13536	-421.8384	-432.9169	11.07852	0.159631	0.0607926	0.0520264	0.000287447	0.00690771	0.0247582	0.0021262	0.0436604	0.0421176	0.0684076	0.115517	0.00075591	0.119711	0.018484	0.0263788	0.47051	1.50743	0.162114	0.411745	0.758178	1.31895	2.42869	6.16848	1.315589	0.2991224	0.215263	0.0819792	0.0701579	0.000387623	0.00931508	0.0333865	0.0028672	0.0588763	0.0567959	0.092248	0.155775	0.00101935	0.161431	0.0249257	0.0355719	0.308629	0.691371	0.3086288	0.7415618
13572	-422.081	-433.2092	11.12815	0.227815	0.0747696	0.136147	0.00213278	0.00854374	0.0112351	0.0524851	0.222083	0.0280172	0.061239	0.181874	0.0149175	0.233596	0.0583209	0.0239276	0.28474	1.68546	0.235392	0.49388	0.802445	1.24619	2.02478	4.24823	1.045921	0.1619002	0.17038	0.0559191	0.101823	0.00159507	0.00638974	0.00840258	0.0392528	0.166092	0.0209536	0.0457997	0.136021	0.0111566	0.174703	0.0436173	0.0178951	0.423675	0.576325	0.4236749	1.337104
13608	-421.9186	-432.9278	11.00915	0.0233256	0.00256493	0.0424177	0.00058216	0.00158757	0.00821255	0.00605669	0.0813917	0.0136062	0.0239745	0.0471861	0.012253	0.0391552	0.00634279	0.0076372	0.340829	1.63171	0.102979	0.330001	0.707596	1.41324	3.03029	9.71071	1.643702	0.2001759	0.0737465	0.00810932	0.134108	0.00184057	0.00501927	0.0259649	0.0191489	0.257329	0.0430176	0.0757982	0.149184	0.0387394	0.123794	0.0200535	0.0241459	0.361276	0.638724	0.361276	0.3162939
13644	-419.5347	-430.7169	11.18219	0.102094	0.104641	0.135339	0.0252433	0.00687006	0.0166177	0.0315475	0.078775	0.0798789	0.18281	0.00814583	0.0923804	0.158529	0.0772556	0.0430147	0.497747	1.48133	0.33565	0.587183	0.846957	1.1807	1.70305	2.9793	0.7893652	0.3220141	0.0893101	0.0915377	0.118392	0.0220824	0.00600981	0.0145369	0.0275972	0.068911	0.0698766	0.159919	0.00712583	0.0808128	0.138678	0.0675818	0.0376285	0.425489	0.574511	0.4254887	1.143142
13680	-419.7103	-431.1966	11.48626	0.14617	0.0876132	0.123732	0.000879687	0.0415724	0.011648	0.00121726	0.139765	0.0990832	0.0355827	0.281415	0.0107601	0.222474	0.0670478	0.182579	0.373677	1.60023	0.614918	0.78887	0.928683	1.07679	1.26764	1.62623	0.3516044	0.2237852	0.1007	0.0603589	0.0852417	0.000606038	0.0286402	0.00802458	0.000838602	0.0962876	0.0682608	0.0245138	0.193874	0.00741293	0.153267	0.0461908	0.125783	0.34576	0.65424	0.3457601	1.451538
13716	-418.9448	-429.6071	10.66231	0.16366	0.0882841	0.165525	0.0725914	0.000667024	0.0362182	0.0265528	0.107148	0.0800594	0.345717	0.155616	0.45501	0.0701946	0.121378	0.00848156	0.298991	1.6718	0.374517	0.619414	0.861196	1.16118	1.61443	2.67011	0.7101398	0.1713919	0.0862686	0.0465362	0.0872515	0.0382643	0.000351601	0.0190913	0.0139965	0.0564799	0.0422009	0.182234	0.0820283	0.239845	0.0370009	0.0639804	0.00447079	0.319707	0.680293	0.3197069	1.897104
13752	-419.1703	-430.219	11.04863	0.0743209	0.0807023	0.041431	0.000739213	0.00173452	0.0159612	0.00832315	0.0221626	0.0263743	0.129895	0.00950087	0.0779869	0.136164	0.0135447	0.024333	0.383964	1.59037	0.115358	0.348786	0.719924	1.38903	2.86709	8.66863	1.56162	0.2313714	0.112069	0.121691	0.0624739	0.00111466	0.00261549	0.0240679	0.0125505	0.033419	0.0397698	0.195868	0.0143264	0.117597	0.205322	0.0204241	0.0366918	0.360988	0.639012	0.3609884	0.663173
13788	-426.5144	-436.9872	10.47279	0.114744	0.0816809	0.0207381	0.00119239	0.00849068	0.0288481	0.129087	0.196714	0.0313105	0.262204	0.104257	0.324257	0.00362918	0.12266	0.0512598	0.70022	1.28729	0.375814	0.620459	0.861649	1.16057	1.61171	2.66089	0.707639	0.5212843	0.0774737	0.0551498	0.014002	0.000805084	0.00573279	0.0194778	0.087158	0.132818	0.0211404	0.177036	0.0703927	0.218934	0.00245037	0.0828184	0.0346099	0.441371	0.558629	0.441371	1.481073
13824	-419.7906	-430.3435	10.55283	0.127961	0.0898069	0.0413327	0.0589527	0.00950666	0.0534564	0.034305	0.131522	0.132825	0.385088	0.0406588	0.131954	0.4763	0.0665468	0.0439354	0.515965	1.46387	0.50816	0.718813	0.902125	1.10849	1.39118	1.96788	0.4894878	0.3377813	0.0701481	0.0492322	0.0226586	0.0323179	0.00521155	0.0293048	0.018806	0.0721005	0.0728146	0.211105	0.0222892	0.072337	0.261108	0.036481	0.0240854	0.374963	0.625037	0.3749628	1.824151
13860	-421.0339	-431.9661	10.93215	0.0924641	0.07916	0.0655475	0.0640785	0.0122677	0.0559306	0.0312571	0.152843	0.0543084	0.069286	0.0356751	0.00369806	0.200165	0.0531523	0.344564	0.468235	1.50961	0.29081	0.547521	0.828678	1.20674	1.82641	3.43867	0.8930512	0.2972463	0.0703471	0.0602253	0.0498689	0.0487513	0.00933336	0.0425523	0.0237806	0.116284	0.0413181	0.0527132	0.0271418	0.0028135	0.152287	0.0404385	0.262146	0.372049	0.627951	0.3720494	1.314397
13896	-420.5517	-431.4354	10.88372	0.113793	0.0804114	0.119736	0.00273451	0.0109262	0.0174129	0.0349162	0.170344	0.10789	0.120099	0.0044901	0.00740866	0.267881	0.0961534	0.264926	0.494475	1.48446	0.350354	0.599591	0.852501	1.17302	1.6678	2.85425	0.7583622	0.3192213	0.0801854	0.0566628	0.0843736	0.0019269	0.0076993	0.0122702	0.0246041	0.120034	0.0760257	0.0846291	0.003164	0.0052206	0.188765	0.0677555	0.186683	0.414663	0.585337	0.414663	1.419122
13932	-422.7947	-434.6453	11.85059	0.0883657	0.0764859	0.111495	0.00653236	0.0013333	0.0367793	0.0845052	0.157213	0.0647136	0.0701343	0.0881749	0.0662859	0.222099	0.0132402	0.159615	0.465038	1.51267	0.916588	0.958412	0.986835	1.01334	1.04339	1.091	0.06297723	0.2946188	0.0708642	0.0613373	0.0894122	0.00523858	0.00106923	0.0294949	0.0677683	0.126076	0.0518966	0.0562437	0.0707113	0.0531575	0.17811	0.0106178	0.128002	0.258407	0.741593	0.2584075	1.246972
13968	-422.0384	-433.7	11.66163	0.117797	0.0270039	0.184991	0.0154412	0.0249688	0.00961443	0.0482555	0.13241	0.0832369	0.164089	0.135926	0.0163105	0.221153	0.0538022	0.316686	0.335021	1.63727	0.843428	0.920308	0.974424	1.02625	1.08659	1.18564	0.1231251	0.1960955	0.0759157	0.0174029	0.11922	0.00995124	0.0160914	0.00619612	0.0310987	0.0853331	0.0536428	0.105749	0.0875986	0.0105115	0.142524	0.0346734	0.204092	0.242137	0.757863	0.2421373	1.551687
14004	-418.1141	-429.4441	11.33005	0.137902	0.0524028	0.0890998	0.00547323	0.0165829	0.0160287	0.0137337	0.143869	0.0168015	0.0290484	0.134403	0.208005	0.0650196	0.0056624	0.0347487	0.509691	1.46988	0.329813	0.582181	0.8447	1.18385	1.71768	3.03202	0.8020502	0.3323088	0.142346	0.0540915	0.0919711	0.00564961	0.0171172	0.0165453	0.0141763	0.148506	0.017343	0.0299845	0.138734	0.214708	0.0671148	0.00584487	0.0358684	0.365089	0.634911	0.3650889	0.9687805
14040	-420.6858	-431.9082	11.22243	0.0450569	0.0345479	0.0699472	0.00697412	0.0188949	0.0077536	0.00716755	0.0465336	0.0677701	0.0649714	0.108878	0.15741	0.0464935	0.0396642	0.0111684	0.402106	1.57298	0.163039	0.412889	0.758834	1.31781	2.42196	6.13349	1.311476	0.2449813	0.0614498	0.0471174	0.0953958	0.00951149	0.0257693	0.0105746	0.00977529	0.0634637	0.0924266	0.0886097	0.148491	0.214679	0.063409	0.054095	0.0152318	0.40052	0.59948	0.4005204	0.7332312
14076	-421.8213	-432.3834	10.56214	0.105149	0.018832	0.126543	0.00598281	0.00275004	0.00964927	0.0645581	0.0704558	0.0110891	0.040887	0.0463279	0.192583	0.248724	0.0127666	0.0924792	0.624016	1.36032	0.17106	0.422673	0.764399	1.30822	2.36589	5.8459	1.276752	0.4396148	0.100259	0.0179561	0.120658	0.00570455	0.00262214	0.00920049	0.0615555	0.067179	0.0105734	0.0389853	0.0441733	0.183626	0.237156	0.0121728	0.088178	0.376411	0.623589	0.3764112	1.048778
14112	-420.3358	-431.402	11.06626	0.169828	0.0718016	0.117276	0.013965	0.00180249	0.0353626	0.0717087	0.0486275	0.00133025	0.0740678	0.0207544	0.249332	0.265497	0.0804395	0.0875517	0.577843	1.40457	0.461943	0.686149	0.889131	1.12469	1.45741	2.16477	0.5584368	0.3942614	0.129705	0.0548378	0.0895681	0.0106656	0.00137664	0.0270079	0.0547669	0.0371388	0.00101596	0.0565686	0.015851	0.190425	0.202771	0.0614349	0.0668668	0.296349	0.703651	0.2963491	1.309345
